"x","y","GID","200w_3C"
-104.7083412,36.54166718,13887,-0.0460327006876469
-104.7083412,37.62500047,13888,-0.0884177386760712
-104.7083412,37.95833379,13889,-0.151821866631508
-104.7083412,38.04166712,13890,-0.178521305322647
-104.7083412,38.12500045,13891,-0.214993849396706
-104.7083412,38.20833378,13892,-0.251466393470764
-104.7083412,38.37500044,13893,-0.224552497267723
-104.7083412,38.62500043,13894,-0.116504661738873
-104.7083412,38.70833376,13895,-0.0745726972818375
-104.7083412,38.79166709,13896,-0.0488622039556503
-104.7083412,38.87500042,13897,-0.0393728464841843
-104.7083412,39.12500041,13898,-0.031103478744626
-104.7083412,39.20833374,13899,-0.0350798815488815
-104.7083412,39.29166707,13900,-0.046876672655344
-104.7083412,39.3750004,13901,-0.0664937049150467
-104.7083412,39.54166706,13902,-0.119656026363373
-104.7083412,39.62500039,13903,-0.167129307985306
-104.7083412,39.70833372,13904,-0.214602589607239
-104.7083412,39.79166705,13905,-0.261788487434387
-104.7083412,39.87500038,13906,-0.308687031269073
-104.7083412,39.95833371,13907,-0.35558557510376
-104.7083412,40.04166704,13908,-0.391463607549667
-104.7083412,40.12500037,13909,-0.416321337223053
-104.7083412,40.2083337,13910,-0.441179066896439
-104.7083412,40.29166703,13911,-0.430239409208298
-104.7083412,40.37500036,13912,-0.383502990007401
-104.7083412,40.45833369,13913,-0.336766570806503
-104.7083412,40.54166702,13914,-0.285202950239182
-104.7083412,40.62500035,13915,-0.228812217712402
-104.7083412,40.70833368,13916,-0.172421485185623
-104.7083412,40.79166701,13917,-0.132058531045914
-104.7083412,40.87500034,13918,-0.107723087072372
-104.7083412,41.041667,13919,-0.0683828666806221
-104.7083412,41.12500033,13920,-0.0627085864543915
-104.7083412,41.20833366,13921,-0.0570343099534512
-104.7083412,41.29166699,13922,-0.0572732798755169
-104.7083412,41.37500032,13923,-0.0634253993630409
-104.7083412,41.45833365,13924,-0.0695775225758553
-104.7083412,41.54166698,13925,-0.0830718800425529
-104.7083412,41.62500031,13926,-0.103908374905586
-104.7083412,41.70833364,13927,-0.1247448772192
-104.7083412,41.79166697,13928,-0.15700763463974
-104.7083412,41.8750003,13929,-0.200696513056755
-104.7083412,41.95833363,13930,-0.244385376572609
-104.7083412,42.04166696,13931,-0.264006972312927
-104.7083412,42.12500029,13932,-0.259561598300934
-104.7083412,42.20833362,13933,-0.255116254091263
-104.7083412,42.29166695,13934,-0.238078892230988
-104.7083412,42.37500028,13935,-0.208449736237526
-104.7083412,42.45833361,13936,-0.178820565342903
-104.7083412,42.54166694,13937,-0.159941881895065
-104.7083412,42.7083336,13938,-0.143685147166252
-104.7083412,42.79166693,13939,-0.155848979949951
-104.7083412,42.87500026,13940,-0.188304781913757
-104.7083412,42.95833359,13941,-0.220760568976402
-104.7083412,44.3750002,13942,-0.262614279985428
-104.7083412,44.45833353,13943,-0.27265402674675
-104.7083412,44.54166686,13944,-0.298138469457626
-104.7083412,44.62500019,13945,-0.339067399501801
-104.7083412,44.70833352,13946,-0.379996359348297
-104.7083412,44.87500018,13947,-0.448434352874756
-104.7083412,44.95833351,13948,-0.480416685342789
-104.7083412,45.2083335,13949,-0.552685678005219
-104.7083412,45.37500016,13950,-0.61183762550354
-104.7083412,45.54166682,13951,-0.660398781299591
-104.7083412,45.62500015,13952,-0.661728501319885
-104.7083412,45.70833348,13953,-0.663058221340179
-104.7083412,45.79166681,13954,-0.662373304367065
-104.7083412,45.87500014,13955,-0.659673810005188
-104.7083412,45.95833347,13956,-0.656974315643311
-104.7083412,46.0416668,13957,-0.667815625667572
-104.7083412,46.12500013,13958,-0.692197620868683
-104.7083412,46.20833346,13959,-0.716579556465149
-104.7083412,46.29166679,13960,-0.737894892692566
-104.7083412,46.45833345,13961,-0.774392247200012
-104.7083412,46.54166678,13962,-0.807112455368042
-104.7083412,46.70833344,13963,-0.901495754718781
-104.7083412,46.79166677,13964,-0.924591183662415
-104.7083412,46.8750001,13965,-0.923590481281281
-104.7083412,46.95833343,13966,-0.922589838504791
-104.7083412,47.04166676,13967,-0.899581491947174
-104.7083412,47.12500009,13968,-0.854565620422363
-104.7083412,47.20833342,13969,-0.809549748897552
-104.7083412,47.29166675,13970,-0.773430645465851
-104.7083412,47.37500008,13971,-0.746208250522614
-104.7083412,47.45833341,13972,-0.718985855579376
-104.7083412,47.54166674,13973,-0.703059315681458
-104.7083412,47.62500007,13974,-0.698428511619568
-104.7083412,47.7083334,13975,-0.693797767162323
-104.7083412,47.79166673,13976,-0.696324527263641
-104.7083412,47.87500006,13977,-0.706008911132812
-104.7083412,47.95833339,13978,-0.715693235397339
-104.7083412,48.04166672,13979,-0.720716178417206
-104.7083412,48.12500005,13980,-0.721077620983124
-104.7083412,48.20833338,13981,-0.721439123153687
-104.7083412,48.29166671,13982,-0.699623942375183
-104.7083412,48.37500004,13983,-0.655632138252258
-104.7083412,48.45833337,13984,-0.611640334129333
-104.7083412,48.5416667,13985,-0.569142878055573
-104.7083412,48.62500003,13986,-0.52813982963562
-104.7083412,48.70833336,13987,-0.48713681101799
-104.7083412,48.79166669,13988,-0.454564213752747
-104.7083412,48.87500002,13989,-0.43042203783989
-104.7083412,48.95833335,13990,-0.406279891729355
-104.6250079,30.54166742,13991,-0.624228239059448
-104.6250079,31.0416674,13992,-0.658382177352905
-104.6250079,31.12500073,13993,-0.651288628578186
-104.6250079,32.95833399,13994,-1.00129449367523
-104.6250079,33.04166732,13995,-1.0088928937912
-104.6250079,33.20833398,13996,-1.01586592197418
-104.6250079,33.29166731,13997,-1.00244855880737
-104.6250079,33.37500064,13998,-0.972127616405487
-104.6250079,33.45833397,13999,-0.941806674003601
-104.6250079,33.79166729,14000,-0.741395533084869
-104.6250079,33.87500062,14001,-0.703100144863129
-104.6250079,33.95833395,14002,-0.664804756641388
-104.6250079,34.79166725,14003,-0.3498894572258
-104.6250079,34.87500058,14004,-0.342894375324249
-104.6250079,34.95833391,14005,-0.335899293422699
-104.6250079,36.37500052,14006,-0.0543607324361801
-104.6250079,36.45833385,14007,-0.0550315827131271
-104.6250079,36.54166718,14008,-0.0509298853576183
-104.6250079,36.62500051,14009,-0.0420557633042336
-104.6250079,37.12500049,14010,-0.0286093913018703
-104.6250079,37.37500048,14011,-0.0670848488807678
-104.6250079,37.87500046,14012,-0.1815524995327
-104.6250079,37.95833379,14013,-0.209278777241707
-104.6250079,38.04166712,14014,-0.236020296812057
-104.6250079,38.12500045,14015,-0.261777102947235
-104.6250079,38.20833378,14016,-0.287533909082413
-104.6250079,38.29166711,14017,-0.285467058420181
-104.6250079,38.37500044,14018,-0.255577176809311
-104.6250079,38.45833377,14019,-0.225687310099602
-104.6250079,38.5416671,14020,-0.18725548684597
-104.6250079,38.62500043,14021,-0.140281915664673
-104.6250079,38.70833376,14022,-0.0933083444833755
-104.6250079,39.12500041,14023,-0.0361682027578354
-104.6250079,39.20833374,14024,-0.0392268225550652
-104.6250079,39.29166707,14025,-0.0495619475841522
-104.6250079,39.3750004,14026,-0.0671734288334846
-104.6250079,39.45833373,14027,-0.0847849175333977
-104.6250079,39.54166706,14028,-0.115063615143299
-104.6250079,39.62500039,14029,-0.158009275794029
-104.6250079,39.70833372,14030,-0.20095494389534
-104.6250079,39.79166705,14031,-0.246386259794235
-104.6250079,39.87500038,14032,-0.294303178787231
-104.6250079,39.95833371,14033,-0.342220097780228
-104.6250079,40.04166704,14034,-0.379619300365448
-104.6250079,40.12500037,14035,-0.406500995159149
-104.6250079,40.2083337,14036,-0.433382719755173
-104.6250079,40.29166703,14037,-0.425048232078552
-104.6250079,40.37500036,14038,-0.381498217582703
-104.6250079,40.45833369,14039,-0.337948173284531
-104.6250079,40.54166702,14040,-0.288696140050888
-104.6250079,40.62500035,14041,-0.23374217748642
-104.6250079,40.70833368,14042,-0.178788229823112
-104.6250079,40.79166701,14043,-0.13982880115509
-104.6250079,40.87500034,14044,-0.116863653063774
-104.6250079,41.12500033,14045,-0.073710523545742
-104.6250079,41.20833366,14046,-0.067906878888607
-104.6250079,41.29166699,14047,-0.0681926980614662
-104.6250079,41.37500032,14048,-0.0745678842067719
-104.6250079,41.54166698,14049,-0.0963822528719902
-104.6250079,41.62500031,14050,-0.120885297656059
-104.6250079,41.70833364,14051,-0.145388334989548
-104.6250079,41.79166697,14052,-0.180006459355354
-104.6250079,41.8750003,14053,-0.224739521741867
-104.6250079,41.95833363,14054,-0.269472569227219
-104.6250079,42.04166696,14055,-0.286937236785889
-104.6250079,42.12500029,14056,-0.277133882045746
-104.6250079,42.20833362,14057,-0.267330527305603
-104.6250079,42.29166695,14058,-0.24641740322113
-104.6250079,42.37500028,14059,-0.214394703507423
-104.6250079,42.45833361,14060,-0.182372003793716
-104.6250079,42.62500027,14061,-0.155271410942078
-104.6250079,42.7083336,14062,-0.147878527641296
-104.6250079,42.79166693,14063,-0.161166623234749
-104.6250079,42.87500026,14064,-0.195135444402695
-104.6250079,42.95833359,14065,-0.229104265570641
-104.6250079,44.20833354,14066,-0.231971949338913
-104.6250079,44.29166687,14067,-0.232389062643051
-104.6250079,44.3750002,14068,-0.252743661403656
-104.6250079,44.45833353,14069,-0.273098230361938
-104.6250079,44.54166686,14070,-0.303791373968124
-104.6250079,44.62500019,14071,-0.344822913408279
-104.6250079,44.70833352,14072,-0.385854482650757
-104.6250079,44.79166685,14073,-0.423862874507904
-104.6250079,44.87500018,14074,-0.458848148584366
-104.6250079,44.95833351,14075,-0.493833422660828
-104.6250079,45.12500017,14076,-0.546161711215973
-104.6250079,45.37500016,14077,-0.604014456272125
-104.6250079,45.45833349,14078,-0.619359135627747
-104.6250079,45.54166682,14079,-0.627624094486237
-104.6250079,45.62500015,14080,-0.62880927324295
-104.6250079,45.70833348,14081,-0.629994511604309
-104.6250079,45.79166681,14082,-0.632092773914337
-104.6250079,45.87500014,14083,-0.635104060173035
-104.6250079,45.95833347,14084,-0.638115346431732
-104.6250079,46.12500013,14085,-0.678124308586121
-104.6250079,46.20833346,14086,-0.703793168067932
-104.6250079,46.29166679,14087,-0.723982930183411
-104.6250079,46.37500012,14088,-0.738693714141846
-104.6250079,46.45833345,14089,-0.753404438495636
-104.6250079,46.54166678,14090,-0.777750968933105
-104.6250079,46.62500011,14091,-0.811733186244965
-104.6250079,46.70833344,14092,-0.845715403556824
-104.6250079,46.79166677,14093,-0.870632886886597
-104.6250079,46.8750001,14094,-0.886485636234283
-104.6250079,46.95833343,14095,-0.90233838558197
-104.6250079,47.12500009,14096,-0.85772043466568
-104.6250079,47.20833342,14097,-0.822690904140472
-104.6250079,47.29166675,14098,-0.794080853462219
-104.6250079,47.37500008,14099,-0.771890223026276
-104.6250079,47.45833341,14100,-0.749699592590332
-104.6250079,47.54166674,14101,-0.734836399555206
-104.6250079,47.62500007,14102,-0.727300584316254
-104.6250079,47.7083334,14103,-0.719764769077301
-104.6250079,47.79166673,14104,-0.7166428565979
-104.6250079,47.87500006,14105,-0.717934966087341
-104.6250079,47.95833339,14106,-0.719227015972137
-104.6250079,48.04166672,14107,-0.718052089214325
-104.6250079,48.12500005,14108,-0.714410126209259
-104.6250079,48.20833338,14109,-0.710768222808838
-104.6250079,48.29166671,14110,-0.690137565135956
-104.6250079,48.37500004,14111,-0.652518212795258
-104.6250079,48.45833337,14112,-0.614898860454559
-104.6250079,48.5416667,14113,-0.577349424362183
-104.6250079,48.62500003,14114,-0.539869964122772
-104.6250079,48.70833336,14115,-0.502390503883362
-104.6250079,48.79166669,14116,-0.470160365104675
-104.6250079,48.87500002,14117,-0.443179607391357
-104.6250079,48.95833335,14118,-0.416198879480362
-104.5416746,29.70833412,14119,-1.43856585025787
-104.5416746,30.95833407,14120,-0.577547669410706
-104.5416746,31.0416674,14121,-0.621819317340851
-104.5416746,31.12500073,14122,-0.661527156829834
-104.5416746,31.20833406,14123,-0.701235055923462
-104.5416746,31.29166739,14124,-0.708980023860931
-104.5416746,32.04166736,14125,-0.57670134305954
-104.5416746,32.95833399,14126,-1.16541874408722
-104.5416746,33.29166731,14127,-1.15391278266907
-104.5416746,33.37500064,14128,-1.11103630065918
-104.5416746,33.45833397,14129,-1.06815969944
-104.5416746,33.5416673,14130,-1.01587545871735
-104.5416746,33.62500063,14131,-0.95418381690979
-104.5416746,33.70833396,14132,-0.892492234706879
-104.5416746,33.95833395,14133,-0.764327526092529
-104.5416746,36.0416672,14134,-0.084800511598587
-104.5416746,36.29166719,14135,-0.0620597004890442
-104.5416746,36.37500052,14136,-0.0615691505372524
-104.5416746,36.45833385,14137,-0.061078604310751
-104.5416746,36.54166718,14138,-0.0558270700275898
-104.5416746,36.62500051,14139,-0.0458146668970585
-104.5416746,37.12500049,14140,-0.03809979185462
-104.5416746,37.20833382,14141,-0.0522616356611252
-104.5416746,37.54166714,14142,-0.123737372457981
-104.5416746,37.87500046,14143,-0.228209272027016
-104.5416746,38.04166712,14144,-0.293519288301468
-104.5416746,38.20833378,14145,-0.323601394891739
-104.5416746,38.29166711,14146,-0.316281735897064
-104.5416746,38.5416671,14147,-0.216074347496033
-104.5416746,38.62500043,14148,-0.164059177041054
-104.5416746,39.12500041,14149,-0.0412329249083996
-104.5416746,39.20833374,14150,-0.0433737672865391
-104.5416746,39.29166707,14151,-0.0522472225129604
-104.5416746,39.3750004,14152,-0.0678531602025032
-104.5416746,39.45833373,14153,-0.0834590941667557
-104.5416746,39.54166706,14154,-0.110471196472645
-104.5416746,39.62500039,14155,-0.148889243602753
-104.5416746,39.70833372,14156,-0.187307298183441
-104.5416746,39.79166705,14157,-0.230984017252922
-104.5416746,39.87500038,14158,-0.279919296503067
-104.5416746,39.95833371,14159,-0.328854590654373
-104.5416746,40.04166704,14160,-0.367774993181229
-104.5416746,40.12500037,14161,-0.396680682897568
-104.5416746,40.2083337,14162,-0.425586342811584
-104.5416746,40.29166703,14163,-0.419857054948807
-104.5416746,40.37500036,14164,-0.379493415355682
-104.5416746,40.45833369,14165,-0.339129775762558
-104.5416746,40.54166702,14166,-0.292189300060272
-104.5416746,40.62500035,14167,-0.238672137260437
-104.5416746,40.70833368,14168,-0.185154974460602
-104.5416746,40.79166701,14169,-0.147599086165428
-104.5416746,40.87500034,14170,-0.126004219055176
-104.5416746,40.95833367,14171,-0.104409344494343
-104.5416746,41.041667,14172,-0.090645469725132
-104.5416746,41.12500033,14173,-0.0847124606370926
-104.5416746,41.20833366,14174,-0.0787794515490532
-104.5416746,41.29166699,14175,-0.0791121199727058
-104.5416746,41.37500032,14176,-0.0857103690505028
-104.5416746,41.54166698,14177,-0.109692618250847
-104.5416746,41.62500031,14178,-0.137862220406532
-104.5416746,41.70833364,14179,-0.166031807661057
-104.5416746,41.79166697,14180,-0.203005284070969
-104.5416746,41.8750003,14181,-0.248782530426979
-104.5416746,41.95833363,14182,-0.29455977678299
-104.5416746,42.04166696,14183,-0.30986750125885
-104.5416746,42.12500029,14184,-0.294706135988235
-104.5416746,42.20833362,14185,-0.279544800519943
-104.5416746,42.29166695,14186,-0.254755914211273
-104.5416746,42.37500028,14187,-0.220339685678482
-104.5416746,42.45833361,14188,-0.18592344224453
-104.5416746,42.54166694,14189,-0.165386706590652
-104.5416746,42.7083336,14190,-0.152071893215179
-104.5416746,42.79166693,14191,-0.166484251618385
-104.5416746,42.87500026,14192,-0.201966106891632
-104.5416746,42.95833359,14193,-0.237447962164879
-104.5416746,44.20833354,14194,-0.206699401140213
-104.5416746,44.70833352,14195,-0.391712605953217
-104.5416746,44.79166685,14196,-0.431273758411407
-104.5416746,44.87500018,14197,-0.469261944293976
-104.5416746,44.95833351,14198,-0.507250130176544
-104.5416746,45.12500017,14199,-0.562148869037628
-104.5416746,45.29166683,14200,-0.597432732582092
-104.5416746,45.37500016,14201,-0.596191227436066
-104.5416746,45.45833349,14202,-0.594949722290039
-104.5416746,45.54166682,14203,-0.594849348068237
-104.5416746,45.62500015,14204,-0.595890045166016
-104.5416746,45.70833348,14205,-0.596930801868439
-104.5416746,45.79166681,14206,-0.601812183856964
-104.5416746,45.87500014,14207,-0.610534250736237
-104.5416746,45.95833347,14208,-0.619256377220154
-104.5416746,46.0416668,14209,-0.637095272541046
-104.5416746,46.12500013,14210,-0.664050996303558
-104.5416746,46.20833346,14211,-0.691006720066071
-104.5416746,46.29166679,14212,-0.710070967674255
-104.5416746,46.37500012,14213,-0.721243798732758
-104.5416746,46.45833345,14214,-0.732416689395905
-104.5416746,46.54166678,14215,-0.748389482498169
-104.5416746,46.62500011,14216,-0.769162237644196
-104.5416746,46.70833344,14217,-0.789935052394867
-104.5416746,46.79166677,14218,-0.816674530506134
-104.5416746,46.8750001,14219,-0.849380731582642
-104.5416746,47.04166676,14220,-0.885918378829956
-104.5416746,47.12500009,14221,-0.860875248908997
-104.5416746,47.20833342,14222,-0.835832118988037
-104.5416746,47.29166675,14223,-0.814731121063232
-104.5416746,47.37500008,14224,-0.797572255134583
-104.5416746,47.45833341,14225,-0.780413389205933
-104.5416746,47.54166674,14226,-0.766613483428955
-104.5416746,47.62500007,14227,-0.756172597408295
-104.5416746,47.7083334,14228,-0.745731770992279
-104.5416746,47.79166673,14229,-0.736961185932159
-104.5416746,47.87500006,14230,-0.72986102104187
-104.5416746,47.95833339,14231,-0.722760796546936
-104.5416746,48.04166672,14232,-0.715388000011444
